id,Tract,Subdivision,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations","Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations","Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations","Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations","Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations","Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration","Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars),Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars),Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,"Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,Estimate!!Total!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings,Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
1400000US12086001703,"Census Tract 17.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3508,2008,57.2,1953,55.7,55,1.6,0,0,2.7,303,15.5,404,20.7,346,17.7,480,24.6,420,21.5,0,0,382,19.6,83,4.2,0,0,274,14,226,11.6,64,3.3,93,4.8,155,7.9,314,16.1,267,13.7,95,4.9,0,0,22929,35921,43354,13810,21588,2983,719,415,864,379,279,205,122,1849,327,22765,24.1,13.9,29,12.7,9.4,6.9,4.1,62,11
1400000US12086001801,"Census Tract 18.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3147,1895,60.2,1616,51.4,279,8.9,0,0,14.7,231,14.3,670,41.5,465,28.8,127,7.9,123,7.6,0,0,113,7,31,1.9,62,3.8,196,12.1,121,7.5,0,0,96,5.9,341,21.1,320,19.8,194,12,68,4.2,74,4.6,40514,41474,47773,12564,25886,2695,206,309,1012,483,165,366,154,2180,520,26593,7.6,11.5,37.6,17.9,6.1,13.6,5.7,80.9,19.3
1400000US12086001802,"Census Tract 18.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3450,2151,62.3,1931,56,220,6.4,0,0,10.2,290,15,803,41.6,395,20.5,240,12.4,203,10.5,0,0,260,13.5,68,3.5,22,1.1,209,10.8,42,2.2,21,1.1,88,4.6,203,10.5,291,15.1,330,17.1,281,14.6,116,6,30307,39176,42099,15251,21148,3134,312,509,1139,545,200,385,44,2313,429,21452,10,16.2,36.3,17.4,6.4,12.3,1.4,73.8,13.7
1400000US12086001803,"Census Tract 18.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2355,1220,51.8,1033,43.9,187,7.9,0,0,15.3,180,17.4,340,32.9,195,18.9,106,10.3,212,20.5,0,0,91,8.8,46,4.5,11,1.1,173,16.7,79,7.6,39,3.8,0,0,103,10,211,20.4,188,18.2,31,3,61,5.9,16341,28220,43432,11838,21926,1847,291,548,523,150,115,217,3,1008,220,26074,15.8,29.7,28.3,8.1,6.2,11.7,0.2,54.6,11.9
1400000US12086001901,"Census Tract 19.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3760,1989,52.9,1529,40.7,460,12.2,0,0,23.1,221,14.5,598,39.1,297,19.4,119,7.8,294,19.2,0,0,99,6.5,0,0,17,1.1,194,12.7,142,9.3,38,2.5,15,1,152,9.9,359,23.5,329,21.5,136,8.9,48,3.1,22985,38215,36772,17055,25079,3133,267,642,1210,388,289,209,128,2224,337,25757,8.5,20.5,38.6,12.4,9.2,6.7,4.1,71,10.8
1400000US12086001903,"Census Tract 19.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2822,1715,60.8,1417,50.2,298,10.6,0,0,17.4,259,18.3,347,24.5,349,24.6,248,17.5,214,15.1,0,0,217,15.3,15,1.1,34,2.4,219,15.5,119,8.4,0,0,12,0.8,202,14.3,298,21,185,13.1,58,4.1,58,4.1,30385,35261,41348,15627,21521,2278,121,442,877,444,141,164,89,1715,253,26719,5.3,19.4,38.5,19.5,6.2,7.2,3.9,75.3,11.1
1400000US12086001904,"Census Tract 19.04, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3512,1925,54.8,1651,47,274,7.8,0,0,14.2,472,28.6,351,21.3,357,21.6,200,12.1,271,16.4,0,0,227,13.7,40,2.4,0,0,247,15,136,8.2,90,5.5,135,8.2,145,8.8,366,22.2,148,9,36,2.2,81,4.9,22123,33333,44159,15433,22114,3018,354,559,1110,506,247,220,22,2105,242,25728,11.7,18.5,36.8,16.8,8.2,7.3,0.7,69.7,8
1400000US12086002001,"Census Tract 20.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3386,1782,52.6,1616,47.7,166,4.9,0,0,9.3,208,12.9,678,42,375,23.2,163,10.1,192,11.9,0,0,202,12.5,46,2.8,36,2.2,426,26.4,176,10.9,0,0,11,0.7,144,8.9,228,14.1,310,19.2,37,2.3,0,0,19570,29633,43734,13087,22399,2868,519,423,1071,509,189,145,12,1926,157,25546,18.1,14.7,37.3,17.7,6.6,5.1,0.4,67.2,5.5
1400000US12086002003,"Census Tract 20.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2859,1271,44.5,993,34.7,278,9.7,0,0,21.9,95,9.6,389,39.2,291,29.3,86,8.7,132,13.3,0,0,86,8.7,57,5.7,0,0,150,15.1,38,3.8,21,2.1,67,6.7,78,7.9,161,16.2,220,22.2,78,7.9,37,3.7,19933,27617,34141,11348,19618,2508,373,502,865,322,205,138,103,1633,241,20436,14.9,20,34.5,12.8,8.2,5.5,4.1,65.1,9.6
1400000US12086002004,"Census Tract 20.04, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2455,1451,59.1,1320,53.8,131,5.3,0,0,9,94,7.1,614,46.5,278,21.1,98,7.4,236,17.9,0,0,124,9.4,43,3.3,72,5.5,153,11.6,73,5.5,0,0,24,1.8,223,16.9,101,7.7,395,29.9,23,1.7,89,6.7,25833,31336,36645,12474,20888,2093,525,291,729,237,124,169,18,1277,187,21525,25.1,13.9,34.8,11.3,5.9,8.1,0.9,61,8.9
1400000US12086002100,"Census Tract 21, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2109,1361,64.5,1266,60,95,4.5,0,0,7,604,47.7,194,15.3,382,30.2,75,5.9,11,0.9,0,0,64,5.1,61,4.8,43,3.4,178,14.1,53,4.2,102,8.1,142,11.2,156,12.3,167,13.2,161,12.7,123,9.7,16,1.3,72188,153399,149916,66757,43413,1889,48,29,128,416,218,813,237,1812,1050,44980,2.5,1.5,6.8,22,11.5,43,12.5,95.9,55.6
1400000US12086002201,"Census Tract 22.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3470,2286,65.9,2164,62.4,122,3.5,0,0,5.3,553,25.6,796,36.8,404,18.7,272,12.6,139,6.4,0,0,281,13,73,3.4,11,0.5,322,14.9,194,9,53,2.4,11,0.5,261,12.1,171,7.9,762,35.2,0,0,25,1.2,55063,66616,69107,23338,30538,3087,222,190,790,564,334,811,176,2675,987,31210,7.2,6.2,25.6,18.3,10.8,26.3,5.7,86.7,32
1400000US12086002202,"Census Tract 22.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",4950,2995,60.5,2683,54.2,312,6.3,0,0,10.4,762,28.4,771,28.7,516,19.2,293,10.9,341,12.7,0,0,257,9.6,137,5.1,127,4.7,313,11.7,75,2.8,58,2.2,97,3.6,293,10.9,507,18.9,352,13.1,327,12.2,140,5.2,38347,52227,60219,17983,25186,4269,560,423,1285,716,317,504,464,3286,968,25712,13.1,9.9,30.1,16.8,7.4,11.8,10.9,77,22.7
1400000US12086002300,"Census Tract 23, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",4337,2359,54.4,2143,49.4,216,5,0,0,9.2,420,19.6,494,23.1,463,21.6,387,18.1,379,17.7,26,1.2,455,21.2,125,5.8,17,0.8,75,3.5,317,14.8,0,0,126,5.9,190,8.9,360,16.8,255,11.9,188,8.8,9,0.4,34138,40983,45976,14724,23370,3861,448,535,1522,612,432,238,74,2878,312,24433,11.6,13.9,39.4,15.9,11.2,6.2,1.9,74.5,8.1
1400000US12086002402,"Census Tract 24.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5446,3256,59.8,3123,57.3,106,1.9,27,0.5,3.3,414,13.3,952,30.5,555,17.8,695,22.3,507,16.2,19,0.6,521,16.7,114,3.7,81,2.6,328,10.5,464,14.9,0,0,58,1.9,338,10.8,444,14.2,456,14.6,190,6.1,110,3.5,30489,40592,42975,15171,23659,4584,909,540,1652,644,347,251,241,3135,492,26212,19.8,11.8,36,14,7.6,5.5,5.3,68.4,10.7
1400000US12086002403,"Census Tract 24.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",4145,2525,60.9,2348,56.6,177,4.3,0,0,7,438,18.7,407,17.3,604,25.7,580,24.7,319,13.6,0,0,480,20.4,89,3.8,95,4,356,15.2,160,6.8,11,0.5,78,3.3,479,20.4,144,6.1,238,10.1,218,9.3,0,0,30744,44214,48920,17110,26472,3669,645,323,1344,499,213,531,114,2701,645,26671,17.6,8.8,36.6,13.6,5.8,14.5,3.1,73.6,17.6
1400000US12086002404,"Census Tract 24.04, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",4675,2119,45.3,2077,44.4,42,0.9,0,0,2,184,8.9,740,35.6,346,16.7,512,24.7,295,14.2,31,1.5,384,18.5,73,3.5,66,3.2,285,13.7,144,6.9,0,0,61,2.9,299,14.4,348,16.8,184,8.9,185,8.9,17,0.8,18313,32365,34758,15126,25526,4352,819,807,1430,446,346,300,204,2726,504,25692,18.8,18.5,32.9,10.2,8,6.9,4.7,62.6,11.6
1400000US12086002501,"Census Tract 25.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",4806,3194,66.5,2939,61.2,255,5.3,0,0,8,387,13.2,989,33.7,676,23,557,19,330,11.2,26,0.9,496,16.9,134,4.6,0,0,367,12.5,256,8.7,0,0,101,3.4,632,21.5,316,10.8,319,10.9,270,9.2,22,0.7,32631,44009,48115,14876,25301,4035,1118,493,1105,545,263,471,40,2424,511,26469,27.7,12.2,27.4,13.5,6.5,11.7,1,60.1,12.7
1400000US12086002502,"Census Tract 25.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3069,1712,55.8,1548,50.4,164,5.3,0,0,9.6,155,10,602,38.9,265,17.1,385,24.9,141,9.1,25,1.6,309,20,83,5.4,86,5.6,99,6.4,50,3.2,0,0,97,6.3,218,14.1,160,10.3,285,18.4,117,7.6,19,1.2,27237,36577,44542,14080,21182,2558,640,496,845,253,157,43,124,1422,167,21568,25,19.4,33,9.9,6.1,1.7,4.8,55.6,6.5
1400000US12086002600,"Census Tract 26, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5391,3794,70.4,3426,63.6,368,6.8,0,0,9.7,1323,38.6,924,27,662,19.3,281,8.2,236,6.9,0,0,328,9.6,135,3.9,84,2.5,301,8.8,280,8.2,34,1,214,6.2,673,19.6,528,15.4,575,16.8,195,5.7,79,2.3,43611,60388,62802,24080,29186,4893,474,369,1470,332,221,1460,567,4050,2027,31688,9.7,7.5,30,6.8,4.5,29.8,11.6,82.8,41.4
1400000US12086002702,"Census Tract 27.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3572,2574,72.1,2348,65.7,226,6.3,0,0,8.8,979,41.7,499,21.3,491,20.9,233,9.9,146,6.2,0,0,239,10.2,76,3.2,92,3.9,258,11,118,5,42,1.8,230,9.8,316,13.5,333,14.2,537,22.9,53,2.3,54,2.3,53953,76554,78514,32721,31458,3166,270,144,630,577,275,879,391,2752,1270,35871,8.5,4.5,19.9,18.2,8.7,27.8,12.3,86.9,40.1
1400000US12086002703,"Census Tract 27.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5882,4526,76.9,4421,75.2,105,1.8,0,0,2.3,2646,59.9,432,9.8,1036,23.4,62,1.4,245,5.5,0,0,52,1.2,174,3.9,178,4,332,7.5,426,9.6,293,6.6,532,12,950,21.5,734,16.6,361,8.2,305,6.9,84,1.9,86694,130129,134490,73335,54054,5360,60,116,434,564,549,1952,1685,5184,3637,57011,1.1,2.2,8.1,10.5,10.2,36.4,31.4,96.7,67.9
1400000US12086002705,"Census Tract 27.05, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2858,2129,74.5,2057,72,72,2.5,0,0,3.4,1236,60.1,189,9.2,509,24.7,64,3.1,59,2.9,0,0,171,8.3,35,1.7,186,9,113,5.5,97,4.7,130,6.3,232,11.3,413,20.1,367,17.8,231,11.2,56,2.7,26,1.3,80595,100242,101041,53107,52645,2654,119,90,277,348,85,852,883,2445,1735,54565,4.5,3.4,10.4,13.1,3.2,32.1,33.3,92.1,65.4
1400000US12086002706,"Census Tract 27.06, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3875,3292,85,3218,83,74,1.9,0,0,2.2,1704,53,542,16.8,837,26,33,1,102,3.2,0,0,33,1,134,4.2,201,6.2,256,8,116,3.6,122,3.8,411,12.8,479,14.9,622,19.3,525,16.3,232,7.2,87,2.7,74367,88638,91557,52865,53439,3606,125,0,339,611,388,1078,1065,3481,2143,54081,3.5,0,9.4,16.9,10.8,29.9,29.5,96.5,59.4
1400000US12086002800,"Census Tract 28, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",922,560,60.7,503,54.6,57,6.2,0,0,10.2,173,34.4,88,17.5,97,19.3,111,22.1,34,6.8,0,0,103,20.5,2,0.4,0,0,60,11.9,14,2.8,8,1.6,43,8.5,60,11.9,109,21.7,66,13.1,21,4.2,17,3.4,30145,44359,52827,19153,22542,862,97,158,243,148,48,95,73,607,168,23667,11.3,18.3,28.2,17.2,5.6,11,8.5,70.4,19.5
1400000US12086002900,"Census Tract 29, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5261,3197,60.8,2997,57,200,3.8,0,0,6.3,424,14.1,985,32.9,564,18.8,553,18.5,471,15.7,41,1.4,441,14.7,83,2.8,149,5,298,9.9,256,8.5,56,1.9,107,3.6,361,12,428,14.3,612,20.4,143,4.8,22,0.7,33935,38596,42238,14309,21576,4577,840,477,1691,684,302,516,67,3260,583,21955,18.4,10.4,36.9,14.9,6.6,11.3,1.5,71.2,12.7
1400000US12086003001,"Census Tract 30.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2163,1285,59.4,1234,57.1,51,2.4,0,0,4,378,30.6,364,29.5,218,17.7,186,15.1,88,7.1,9,0.7,157,12.7,28,2.3,0,0,86,7,83,6.7,22,1.8,74,6,220,17.8,231,18.7,181,14.7,61,4.9,82,6.6,32823,48722,61952,24614,26014,1996,286,188,507,372,98,262,283,1522,545,26869,14.3,9.4,25.4,18.6,4.9,13.1,14.2,76.3,27.3
1400000US12086003003,"Census Tract 30.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5713,2839,49.7,2751,48.2,88,1.5,0,0,3.1,485,17.6,675,24.5,568,20.6,675,24.5,348,12.6,32,1.2,568,20.6,132,4.8,136,4.9,219,8,153,5.6,110,4,85,3.1,263,9.6,326,11.9,378,13.7,257,9.3,92,3.3,23618,36828,44729,15365,21890,4841,1040,634,1667,531,269,506,194,3167,700,22093,21.5,13.1,34.4,11,5.6,10.5,4,65.4,14.5
1400000US12086003004,"Census Tract 30.04, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5447,1888,34.7,1808,33.2,80,1.5,0,0,4.2,420,23.2,609,33.7,330,18.3,342,18.9,107,5.9,0,0,267,14.8,17,0.9,11,0.6,189,10.5,108,6,34,1.9,64,3.5,230,12.7,333,18.4,296,16.4,206,11.4,53,2.9,20904,34122,45472,12455,23462,4687,857,858,1453,593,203,570,153,2972,723,24760,18.3,18.3,31,12.7,4.3,12.2,3.3,63.4,15.4
1400000US12086003100,"Census Tract 31, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3991,2061,51.6,1620,40.6,441,11,0,0,21.4,317,19.6,408,25.2,410,25.3,242,14.9,243,15,0,0,244,15.1,45,2.8,111,6.9,115,7.1,65,4,11,0.7,43,2.7,250,15.4,312,19.3,166,10.2,75,4.6,183,11.3,17880,32041,46044,13780,22017,3316,426,583,1087,466,321,280,153,2307,433,25248,12.8,17.6,32.8,14.1,9.7,8.4,4.6,69.6,13.1
1400000US12086003400,"Census Tract 34, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",2272,1563,68.8,1361,59.9,202,8.9,0,0,12.9,251,18.4,468,34.4,300,22,100,7.3,242,17.8,0,0,93,6.8,32,2.4,36,2.6,244,17.9,141,10.4,9,0.7,83,6.1,67,4.9,132,9.7,406,29.8,80,5.9,38,2.8,24210,28507,31350,14365,20475,2041,197,213,858,358,130,191,94,1631,285,20438,9.7,10.4,42,17.5,6.4,9.4,4.6,79.9,14
1400000US12086003601,"Census Tract 36.01, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",3728,2368,63.5,2215,59.4,153,4.1,0,0,6.5,583,26.3,1002,45.2,295,13.3,83,3.7,252,11.4,0,0,60,2.7,72,3.3,45,2,32,1.4,171,7.7,31,1.4,109,4.9,385,17.4,456,20.6,609,27.5,174,7.9,71,3.2,16276,32543,46227,16850,20907,3330,504,401,984,574,242,288,337,2425,625,21242,15.1,12,29.5,17.2,7.3,8.6,10.1,72.8,18.8
1400000US12086003602,"Census Tract 36.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5917,3576,60.4,3471,58.7,105,1.8,0,0,2.9,845,24.3,1241,35.8,543,15.6,389,11.2,453,13.1,51,1.5,444,12.8,18,0.5,205,5.9,381,11,81,2.3,0,0,154,4.4,436,12.6,583,16.8,626,18,381,11,111,3.2,24467,38214,47259,20053,24002,5607,1067,547,1628,600,430,940,395,3993,1335,24788,19,9.8,29,10.7,7.7,16.8,7,71.2,23.8
1400000US12086003702,"Census Tract 37.02, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",5973,4673,78.2,4498,75.3,175,2.9,0,0,3.7,2557,56.8,509,11.3,961,21.4,175,3.9,296,6.6,29,0.6,179,4,221,4.9,194,4.3,365,8.1,266,5.9,99,2.2,510,11.3,1062,23.6,641,14.3,673,15,119,2.6,140,3.1,83328,121617,116293,62297,48918,5408,210,253,664,958,425,1595,1303,4945,2898,53841,3.9,4.7,12.3,17.7,7.9,29.5,24.1,91.4,53.6
1400000US12086003703,"Census Tract 37.03, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",1813,1456,80.3,1441,79.5,15,0.8,0,0,1,985,68.4,78,5.4,371,25.7,7,0.5,0,0,13,0.9,70,4.9,88,6.1,53,3.7,131,9.1,67,4.6,0,0,267,18.5,403,28,130,9,109,7.6,107,7.4,3,0.2,100000,149778,144035,84322,65556,1720,16,9,126,225,63,514,767,1695,1281,68500,0.9,0.5,7.3,13.1,3.7,29.9,44.6,98.5,74.5
1400000US12086003704,"Census Tract 37.04, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",1415,1081,76.4,1075,76,6,0.4,0,0,0.6,497,46.2,162,15.1,342,31.8,39,3.6,35,3.3,0,0,45,4.2,15,1.4,30,2.8,148,13.8,47,4.4,14,1.3,150,14,162,15.1,99,9.2,338,31.4,7,0.7,20,1.9,54703,58653,64282,41495,45508,1298,30,88,100,147,62,702,169,1180,871,51607,2.3,6.8,7.7,11.3,4.8,54.1,13,90.9,67.1
1400000US12086003705,"Census Tract 37.05, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",1470,1174,79.9,1158,78.8,16,1.1,0,0,1.4,786,67.9,31,2.7,296,25.6,18,1.6,27,2.3,0,0,64,5.5,14,1.2,67,5.8,115,9.9,55,4.7,125,10.8,188,16.2,250,21.6,78,6.7,184,15.9,0,0,18,1.6,89045,104896,112852,63027,70378,1303,8,18,58,115,76,339,689,1277,1028,71776,0.6,1.4,4.5,8.8,5.8,26,52.9,98,78.9
1400000US12086003706,"Census Tract 37.06, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",1302,0,0,0,0,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,6968,-,1175,91,164,411,218,121,111,59,920,170,-,7.7,14,35,18.6,10.3,9.4,5,78.3,14.5
1400000US12086003707,"Census Tract 37.07, Miami-Dade County, Florida","Miami CCD, Miami-Dade County, Florida",1478,1201,81.3,1175,79.5,26,1.8,0,0,2.2,545,46.4,133,11.3,379,32.3,62,5.3,56,4.8,0,0,81,6.9,41,3.5,86,7.3,121,10.3,61,5.2,0,0,164,14,127,10.8,206,17.5,174,14.8,55,4.7,59,5,56971,93936,112976,56370,46071,1338,49,92,131,263,57,383,363,1197,746,49309,3.7,6.9,9.8,19.7,4.3,28.6,27.1,89.5,55.8
1400000US12086003801,"Census Tract 38.01, Miami-Dade County, Florida","Miami Beach CCD, Miami-Dade County, Florida",4362,3054,70,2742,62.9,251,5.8,61,1.4,8.4,1460,53.2,329,12,770,28.1,102,3.7,81,3,2,0.1,148,5.4,97,3.5,125,4.6,282,10.3,127,4.6,181,6.6,361,13.2,588,21.4,195,7.1,409,14.9,178,6.5,49,1.8,78222,125537,119559,52327,50625,4015,62,33,447,765,530,1244,934,3920,2178,51222,1.5,0.8,11.1,19.1,13.2,31,23.3,97.6,54.2
